frozenset({'popcorn'}),	0.007219115404168785
frozenset({'chicken'}),	0.04290798169801729
frozenset({'sweet spreads'}),	0.009049313675648195
frozenset({'specialty bar'}),	0.027351296390442297
frozenset({'chocolate marshmallow'}),	0.009049313675648195
frozenset({'rice'}),	0.007625826131164209
frozenset({'roll products '}),	0.010269445856634469
frozenset({'spread cheese'}),	0.011184544992374174
frozenset({'mayonnaise'}),	0.009150991357397052
frozenset({'cereals'}),	0.0056939501779359435
frozenset({'brown bread'}),	0.06487036095577021
frozenset({'condensed milk'}),	0.010269445856634469
frozenset({'instant coffee'}),	0.007422470767666497
frozenset({'fruit/vegetable juice'}),	0.0722928317234367
frozenset({'sausage'}),	0.09395017793594305
frozenset({'berries'}),	0.033248601931875954
frozenset({'finished products'}),	0.006507371631926792
frozenset({'candles'}),	0.008947635993899338
frozenset({'frozen potato products'}),	0.008439247585155059
frozenset({'dishes'}),	0.01759023894255211
frozenset({'flower (seeds)'}),	0.010371123538383325
frozenset({'UHT-milk'}),	0.03345195729537367
frozenset({'meat'}),	0.025826131164209457
frozenset({'sauces'}),	0.005490594814438231
frozenset({'house keeping products'}),	0.008337569903406202
frozenset({'photo/film'}),	0.009252669039145907
frozenset({'frozen vegetables'}),	0.04809354346720895
frozenset({'root vegetables'}),	0.10899847483477376
frozenset({'packaged fruit/vegetables'}),	0.013014743263853584
frozenset({'salt'}),	0.010777834265378749
frozenset({'butter milk'}),	0.027961362480935434
frozenset({'grapes'}),	0.022369089984748347
frozenset({'processed cheese'}),	0.016573462125063547
frozenset({'pasta'}),	0.015048296898830707
frozenset({'pork'}),	0.05765124555160142
frozenset({'domestic eggs'}),	0.06344687341128623
frozenset({'specialty cheese'}),	0.008540925266903915
frozenset({'curd'}),	0.05327910523640061
frozenset({'canned beer'}),	0.07768174885612608
frozenset({'frankfurter'}),	0.058973055414336555
frozenset({'specialty chocolate'}),	0.03040162684290798
frozenset({'female sanitary products'}),	0.006100660904931368
frozenset({'waffles'}),	0.038434163701067614
frozenset({'butter'}),	0.05541433655312659
frozenset({'long life bakery product'}),	0.037417386883579054
frozenset({'zwieback'}),	0.006914082358922217
frozenset({'soups'}),	0.00681240467717336
frozenset({'jam'}),	0.005388917132689374
frozenset({'tropical fruit'}),	0.10493136756481952
frozenset({'sliced cheese'}),	0.024504321301474327
frozenset({'canned fish'}),	0.015048296898830707
frozenset({'coffee'}),	0.05805795627859685
frozenset({'napkins'}),	0.05236400610066091
frozenset({'hard cheese'}),	0.024504321301474327
frozenset({'dog food'}),	0.008540925266903915
frozenset({'pot plants'}),	0.01728520589730554
frozenset({'white bread'}),	0.042094560244026434
frozenset({'citrus fruit'}),	0.08276563294356888
frozenset({'baking powder'}),	0.017691916624300967
frozenset({'turkey'}),	0.00813421453990849
frozenset({'chewing gum'}),	0.021047280122013217
frozenset({'Instant food products'}),	0.008032536858159633
frozenset({'dish cleaner'}),	0.01047280122013218
frozenset({'pip fruit'}),	0.07564819522114896
frozenset({'cling film/bags'}),	0.011387900355871887
frozenset({'semi-finished bread'}),	0.017691916624300967
frozenset({'shopping bags'}),	0.09852567361464158
frozenset({'liquor (appetizer)'}),	0.007930859176410779
frozenset({'misc. beverages'}),	0.02836807320793086
frozenset({'onions'}),	0.031011692933401117
frozenset({'dessert'}),	0.03711235383833249
