frozenset({'citrus fruit', 'whole milk', 'root vegetables'}),	0.009150991357397052
frozenset({'other vegetables', 'whipped/sour cream', 'root vegetables'}),	0.008540925266903915
frozenset({'newspapers', 'rolls/buns', 'yogurt'}),	0.005083884087442806
frozenset({'pip fruit', 'whole milk', 'pastry'}),	0.005083884087442806
frozenset({'soda', 'other vegetables', 'root vegetables'}),	0.008235892221657347
frozenset({'other vegetables', 'whole milk', 'sugar'}),	0.00630401626842908
frozenset({'other vegetables', 'whole milk', 'domestic eggs'}),	0.012302999491611592
frozenset({'frankfurter', 'other vegetables', 'whole milk'}),	0.007625826131164209
frozenset({'newspapers', 'other vegetables', 'yogurt'}),	0.005592272496187087
frozenset({'tropical fruit', 'rolls/buns', 'bottled water'}),	0.005388917132689374
frozenset({'newspapers', 'whole milk', 'root vegetables'}),	0.005795627859684799
frozenset({'other vegetables', 'shopping bags', 'yogurt'}),	0.005388917132689374
frozenset({'tropical fruit', 'whole milk', 'fruit/vegetable juice'}),	0.005998983223182512
frozenset({'rolls/buns', 'whole milk', 'margarine'}),	0.007930859176410779
frozenset({'beef', 'whole milk', 'root vegetables'}),	0.008032536858159633
frozenset({'other vegetables', 'whipped/sour cream', 'domestic eggs'}),	0.005083884087442806
frozenset({'citrus fruit', 'whole milk', 'domestic eggs'}),	0.0056939501779359435
frozenset({'whipped/sour cream', 'pip fruit', 'whole milk'}),	0.005998983223182512
frozenset({'other vegetables', 'shopping bags', 'sausage'}),	0.005388917132689374
frozenset({'whipped/sour cream', 'whole milk', 'domestic eggs'}),	0.0056939501779359435
frozenset({'soda', 'other vegetables', 'bottled water'}),	0.0056939501779359435
frozenset({'soda', 'shopping bags', 'whole milk'}),	0.00681240467717336
frozenset({'whipped/sour cream', 'whole milk', 'curd'}),	0.005897305541433655
frozenset({'other vegetables', 'root vegetables', 'pastry'}),	0.005897305541433655
frozenset({'rolls/buns', 'whole milk', 'root vegetables'}),	0.012709710218607015
frozenset({'soda', 'whole milk', 'chocolate'}),	0.005083884087442806
frozenset({'other vegetables', 'tropical fruit', 'curd'}),	0.0052872394509405184
frozenset({'other vegetables', 'tropical fruit', 'bottled water'}),	0.0062023385866802234
frozenset({'other vegetables', 'rolls/buns', 'whipped/sour cream'}),	0.006710726995424504
frozenset({'tropical fruit', 'rolls/buns', 'root vegetables'}),	0.005897305541433655
frozenset({'other vegetables', 'whole milk', 'margarine'}),	0.009252669039145907
frozenset({'pork', 'other vegetables', 'rolls/buns'}),	0.005592272496187087
frozenset({'fruit/vegetable juice', 'whole milk', 'root vegetables'}),	0.006507371631926792
frozenset({'other vegetables', 'tropical fruit', 'sausage'}),	0.005998983223182512
frozenset({'newspapers', 'whole milk', 'yogurt'}),	0.0066090493136756485
frozenset({'other vegetables', 'rolls/buns', 'pastry'}),	0.006100660904931368
frozenset({'other vegetables', 'pip fruit', 'yogurt'}),	0.00813421453990849
frozenset({'soda', 'tropical fruit', 'whole milk'}),	0.007829181494661922
frozenset({'other vegetables', 'rolls/buns', 'pip fruit'}),	0.005083884087442806
frozenset({'rolls/buns', 'whole milk', 'domestic eggs'}),	0.0066090493136756485
frozenset({'frozen vegetables', 'whole milk', 'root vegetables'}),	0.0062023385866802234
frozenset({'newspapers', 'other vegetables', 'rolls/buns'}),	0.005490594814438231
frozenset({'other vegetables', 'tropical fruit', 'root vegetables'}),	0.012302999491611592
frozenset({'citrus fruit', 'other vegetables', 'yogurt'}),	0.007625826131164209
frozenset({'whipped/sour cream', 'whole milk', 'yogurt'}),	0.010879511947127605
frozenset({'citrus fruit', 'whole milk', 'yogurt'}),	0.010269445856634469
frozenset({'soda', 'whole milk', 'yogurt'}),	0.01047280122013218
frozenset({'other vegetables', 'root vegetables', 'sausage'}),	0.00681240467717336
frozenset({'whole milk', 'fruit/vegetable juice', 'yogurt'}),	0.00945602440264362
frozenset({'soda', 'other vegetables', 'sausage'}),	0.007219115404168785
frozenset({'tropical fruit', 'whole milk', 'butter'}),	0.0062023385866802234
frozenset({'other vegetables', 'bottled water', 'root vegetables'}),	0.007015760040671073
frozenset({'other vegetables', 'curd', 'yogurt'}),	0.006100660904931368
frozenset({'rolls/buns', 'whole milk', 'butter'}),	0.0066090493136756485
frozenset({'sausage', 'rolls/buns', 'yogurt'}),	0.005998983223182512
frozenset({'citrus fruit', 'tropical fruit', 'whole milk'}),	0.009049313675648195
frozenset({'tropical fruit', 'whole milk', 'sausage'}),	0.007219115404168785
frozenset({'shopping bags', 'whole milk', 'root vegetables'}),	0.0052872394509405184
frozenset({'other vegetables', 'butter', 'yogurt'}),	0.006405693950177936
frozenset({'pork', 'other vegetables', 'whole milk'}),	0.010167768174885612
frozenset({'tropical fruit', 'pip fruit', 'yogurt'}),	0.006405693950177936
frozenset({'soda', 'other vegetables', 'shopping bags'}),	0.005388917132689374
frozenset({'other vegetables', 'bottled water', 'sausage'}),	0.005083884087442806
frozenset({'other vegetables', 'tropical fruit', 'fruit/vegetable juice'}),	0.0066090493136756485
frozenset({'other vegetables', 'rolls/buns', 'margarine'}),	0.005185561769191663
frozenset({'pip fruit', 'whole milk', 'sausage'}),	0.005592272496187087
frozenset({'soda', 'rolls/buns', 'sausage'}),	0.009659379766141332
frozenset({'tropical fruit', 'whole milk', 'bottled water'}),	0.008032536858159633
frozenset({'beef', 'other vegetables', 'root vegetables'}),	0.007930859176410779
frozenset({'beef', 'whole milk', 'yogurt'}),	0.006100660904931368
frozenset({'other vegetables', 'whole milk', 'butter'}),	0.011489578037620742
frozenset({'soda', 'tropical fruit', 'rolls/buns'}),	0.005388917132689374
frozenset({'other vegetables', 'whole milk', 'chicken'}),	0.008439247585155059
frozenset({'soda', 'bottled beer', 'bottled water'}),	0.005083884087442806
frozenset({'soda', 'whole milk', 'fruit/vegetable juice'}),	0.006100660904931368
frozenset({'other vegetables', 'rolls/buns', 'root vegetables'}),	0.012201321809862735
frozenset({'coffee', 'whole milk', 'other vegetables'}),	0.006405693950177936
frozenset({'shopping bags', 'rolls/buns', 'sausage'}),	0.005998983223182512
frozenset({'soda', 'rolls/buns', 'bottled water'}),	0.00681240467717336
frozenset({'soda', 'whole milk', 'sausage'}),	0.006710726995424504
frozenset({'pip fruit', 'root vegetables', 'yogurt'}),	0.0052872394509405184
frozenset({'whole milk', 'root vegetables', 'yogurt'}),	0.014539908490086425
frozenset({'other vegetables', 'fruit/vegetable juice', 'yogurt'}),	0.008235892221657347
frozenset({'soda', 'tropical fruit', 'yogurt'}),	0.0066090493136756485
frozenset({'citrus fruit', 'tropical fruit', 'other vegetables'}),	0.009049313675648195
frozenset({'soda', 'rolls/buns', 'yogurt'}),	0.00864260294865277
frozenset({'other vegetables', 'tropical fruit', 'whipped/sour cream'}),	0.007829181494661922
frozenset({'other vegetables', 'curd', 'root vegetables'}),	0.005490594814438231
frozenset({'bottled water', 'whole milk', 'root vegetables'}),	0.007320793085917641
frozenset({'other vegetables', 'bottled water', 'yogurt'}),	0.00813421453990849
frozenset({'other vegetables', 'rolls/buns', 'bottled water'}),	0.007320793085917641
frozenset({'tropical fruit', 'whole milk', 'yogurt'}),	0.015149974580579562
frozenset({'other vegetables', 'rolls/buns', 'domestic eggs'}),	0.005897305541433655
frozenset({'whole milk', 'root vegetables', 'brown bread'}),	0.0056939501779359435
frozenset({'newspapers', 'rolls/buns', 'whole milk'}),	0.007625826131164209
frozenset({'other vegetables', 'frozen vegetables', 'root vegetables'}),	0.006100660904931368
frozenset({'whole milk', 'root vegetables', 'sausage'}),	0.007727503812913066
frozenset({'other vegetables', 'yogurt', 'sausage'}),	0.00813421453990849
frozenset({'citrus fruit', 'other vegetables', 'root vegetables'}),	0.010371123538383325
frozenset({'whole milk', 'butter', 'bottled water'}),	0.005388917132689374
frozenset({'rolls/buns', 'bottled water', 'yogurt'}),	0.0071174377224199285
frozenset({'soda', 'fruit/vegetable juice', 'bottled water'}),	0.005185561769191663
frozenset({'soda', 'rolls/buns', 'pastry'}),	0.005388917132689374
frozenset({'soda', 'shopping bags', 'sausage'}),	0.0056939501779359435
frozenset({'soda', 'shopping bags', 'rolls/buns'}),	0.00630401626842908
frozenset({'pork', 'rolls/buns', 'whole milk'}),	0.0062023385866802234
frozenset({'other vegetables', 'fruit/vegetable juice', 'root vegetables'}),	0.0066090493136756485
frozenset({'other vegetables', 'root vegetables', 'yogurt'}),	0.012913065582104729
frozenset({'tropical fruit', 'whipped/sour cream', 'yogurt'}),	0.0062023385866802234
frozenset({'citrus fruit', 'whipped/sour cream', 'whole milk'}),	0.00630401626842908
frozenset({'soda', 'other vegetables', 'rolls/buns'}),	0.009862735129639044
frozenset({'other vegetables', 'whole milk', 'shopping bags'}),	0.007625826131164209
frozenset({'citrus fruit', 'rolls/buns', 'yogurt'}),	0.005795627859684799
frozenset({'soda', 'tropical fruit', 'other vegetables'}),	0.007219115404168785
frozenset({'onions', 'other vegetables', 'whole milk'}),	0.0066090493136756485
frozenset({'rolls/buns', 'whole milk', 'chicken'}),	0.0052872394509405184
frozenset({'citrus fruit', 'whole milk', 'butter'}),	0.005083884087442806
frozenset({'root vegetables', 'whole milk', 'domestic eggs'}),	0.008540925266903915
frozenset({'whole milk', 'curd', 'root vegetables'}),	0.0062023385866802234
frozenset({'fruit/vegetable juice', 'whole milk', 'bottled water'}),	0.005795627859684799
frozenset({'frankfurter', 'whole milk', 'root vegetables'}),	0.005083884087442806
frozenset({'soda', 'other vegetables', 'pastry'}),	0.005490594814438231
frozenset({'citrus fruit', 'other vegetables', 'bottled water'}),	0.005083884087442806
frozenset({'coffee', 'whole milk', 'yogurt'}),	0.005083884087442806
frozenset({'whole milk', 'butter', 'root vegetables'}),	0.008235892221657347
frozenset({'soda', 'whole milk', 'domestic eggs'}),	0.005185561769191663
frozenset({'beef', 'other vegetables', 'yogurt'}),	0.005185561769191663
frozenset({'rolls/buns', 'root vegetables', 'yogurt'}),	0.007219115404168785
frozenset({'citrus fruit', 'whole milk', 'pip fruit'}),	0.005185561769191663
frozenset({'tropical fruit', 'pip fruit', 'root vegetables'}),	0.0052872394509405184
frozenset({'other vegetables', 'pip fruit', 'whipped/sour cream'}),	0.005592272496187087
frozenset({'soda', 'whole milk', 'bottled water'}),	0.0075241484494153535
frozenset({'whole milk', 'pastry', 'yogurt'}),	0.009150991357397052
frozenset({'beef', 'other vegetables', 'whole milk'}),	0.009252669039145907
frozenset({'tropical fruit', 'pip fruit', 'whole milk'}),	0.008439247585155059
frozenset({'newspapers', 'tropical fruit', 'whole milk'}),	0.005083884087442806
frozenset({'pork', 'other vegetables', 'root vegetables'}),	0.007015760040671073
frozenset({'tropical fruit', 'whole milk', 'curd'}),	0.006507371631926792
frozenset({'oil', 'whole milk', 'other vegetables'}),	0.005083884087442806
frozenset({'rolls/buns', 'whole milk', 'yogurt'}),	0.015556685307574987
frozenset({'whole milk', 'napkins', 'yogurt'}),	0.006100660904931368
frozenset({'other vegetables', 'tropical fruit', 'butter'}),	0.005490594814438231
frozenset({'citrus fruit', 'tropical fruit', 'root vegetables'}),	0.0056939501779359435
frozenset({'citrus fruit', 'whipped/sour cream', 'other vegetables'}),	0.0056939501779359435
frozenset({'margarine', 'whole milk', 'domestic eggs'}),	0.005185561769191663
frozenset({'other vegetables', 'rolls/buns', 'sausage'}),	0.008845958312150484
frozenset({'other vegetables', 'whole milk', 'bottled water'}),	0.010777834265378749
frozenset({'other vegetables', 'root vegetables', 'shopping bags'}),	0.0066090493136756485
frozenset({'soda', 'sausage', 'yogurt'}),	0.005592272496187087
frozenset({'frozen vegetables', 'whole milk', 'rolls/buns'}),	0.005083884087442806
frozenset({'beef', 'rolls/buns', 'whole milk'}),	0.00681240467717336
frozenset({'newspapers', 'other vegetables', 'root vegetables'}),	0.005998983223182512
frozenset({'whole milk', 'curd', 'yogurt'}),	0.010066090493136757
frozenset({'other vegetables', 'whole milk', 'fruit/vegetable juice'}),	0.01047280122013218
frozenset({'other vegetables', 'whole milk', 'sausage'}),	0.010167768174885612
frozenset({'yogurt', 'root vegetables', 'sausage'}),	0.005185561769191663
frozenset({'other vegetables', 'rolls/buns', 'frankfurter'}),	0.005592272496187087
frozenset({'citrus fruit', 'other vegetables', 'whole milk'}),	0.013014743263853584
frozenset({'shopping bags', 'rolls/buns', 'whole milk'}),	0.0052872394509405184
frozenset({'frozen vegetables', 'whole milk', 'yogurt'}),	0.006100660904931368
frozenset({'other vegetables', 'brown bread', 'yogurt'}),	0.005185561769191663
frozenset({'other vegetables', 'frozen vegetables', 'whole milk'}),	0.009659379766141332
frozenset({'soda', 'other vegetables', 'yogurt'}),	0.008337569903406202
frozenset({'rolls/buns', 'whole milk', 'napkins'}),	0.0052872394509405184
frozenset({'tropical fruit', 'root vegetables', 'yogurt'}),	0.00813421453990849
frozenset({'other vegetables', 'whipped/sour cream', 'yogurt'}),	0.010167768174885612
frozenset({'whole milk', 'yogurt', 'sausage'}),	0.008744280630401627
frozenset({'tropical fruit', 'whole milk', 'brown bread'}),	0.0056939501779359435
frozenset({'citrus fruit', 'rolls/buns', 'whole milk'}),	0.007219115404168785
frozenset({'rolls/buns', 'whole milk', 'sausage'}),	0.009354346720894764
frozenset({'other vegetables', 'whole milk', 'curd'}),	0.009862735129639044
frozenset({'rolls/buns', 'pastry', 'yogurt'}),	0.005795627859684799
